order_id,customer_id,product_id,quantity,order_date
54176,5301,360,4,2026-02-03
54177,3209,54,3,2026-02-19
54178,226,399,2,2026-03-31
54179,3064,234,5,2026-01-04
54180,8268,152,2,2026-02-01
54181,3225,708,1,2026-03-22
54182,8803,92,2,2026-02-02
54183,2744,627,5,2026-03-06
54184,431,157,4,2026-04-04
54185,156,363,2,2026-01-17
54186,2118,577,4,2026-01-14
54187,428,767,4,2026-01-20
54188,4514,411,3,2026-03-05
54189,4577,855,3,2026-04-13
54190,9207,337,2,2026-03-02
54191,6698,890,3,2026-03-21
54192,5654,587,5,2026-01-06
54193,6728,643,1,2026-01-15
54194,3561,947,5,2026-01-23
54195,2005,463,2,2026-04-11
54196,1034,329,5,2026-01-01
54197,9331,694,5,2026-02-10
54198,3990,240,5,2026-01-25
54199,2981,987,2,2026-03-12
54200,8866,654,1,2026-03-23
54201,2926,290,1,2026-03-04
54202,8025,973,1,2026-03-15
54203,3817,679,2,2026-04-02
54204,4021,940,2,2026-02-01
54205,9044,228,2,2026-03-09
54206,6708,422,2,2026-01-04
54207,1653,987,1,2026-04-03
54208,3500,113,3,2026-01-14
54209,7905,970,5,2026-04-03
54210,8021,764,4,2026-01-04
54211,6037,642,4,2026-02-12
54212,6327,570,2,2026-01-16
54213,5827,819,1,2026-01-12
54214,6596,399,4,2026-03-23
54215,4931,2,4,2026-01-30
54216,1355,144,1,2026-04-02
54217,3154,456,5,2026-03-30
54218,5858,431,2,2026-03-06
54219,732,3,5,2026-04-07
54220,7086,240,4,2026-01-30
54221,4804,602,2,2026-03-26
54222,4546,830,5,2026-04-10
54223,469,238,3,2026-03-20
54224,690,75,4,2026-02-03
54225,96,814,4,2026-04-03
54226,8664,797,2,2026-01-26
54227,4143,784,3,2026-01-30
54228,1184,78,1,2026-01-23
54229,5375,444,5,2026-01-03
54230,8934,830,4,2026-01-13
54231,2605,582,4,2026-03-03
54232,2896,973,3,2026-02-16
54233,9435,726,2,2026-01-27
54234,6926,736,5,2026-02-09
54235,4342,996,2,2026-02-14
54236,5779,606,1,2026-03-24
54237,7630,46,5,2026-01-17
54238,8064,735,4,2026-04-13
54239,6697,272,2,2026-02-18
54240,2481,240,1,2026-01-03
54241,4382,483,2,2026-02-21
54242,8085,99,5,2026-01-01
54243,5362,520,2,2026-03-18
54244,2274,603,3,2026-04-06
54245,1562,344,1,2026-03-31
54246,1031,998,3,2026-02-18
54247,85,960,5,2026-02-21
54248,9472,202,5,2026-02-26
54249,8514,462,4,2026-02-08
54250,5555,740,4,2026-01-25
54251,4159,104,2,2026-04-05
54252,3269,747,5,2026-01-01
54253,5133,187,1,2026-03-23
54254,2846,497,1,2026-02-09
54255,6866,256,1,2026-02-02
54256,9543,543,2,2026-02-20
54257,1788,797,1,2026-03-17
54258,6095,792,1,2026-04-14
54259,3682,523,2,2026-02-13
54260,3989,591,3,2026-02-10
54261,3771,729,1,2026-01-31
54262,1638,784,3,2026-04-15
54263,3481,788,5,2026-04-07
54264,2789,113,4,2026-01-13
54265,499,119,2,2026-04-06
54266,2887,34,2,2026-01-09
54267,4306,286,1,2026-04-07
54268,3681,159,3,2026-04-15
54269,725,88,5,2026-04-13
54270,4436,787,1,2026-02-08
54271,3544,697,4,2026-03-23
54272,8999,299,4,2026-01-16
54273,3254,603,1,2026-04-06
54274,3233,622,5,2026-01-20
54275,3395,144,5,2026-03-14
54276,3494,616,4,2026-01-29
54277,1015,304,4,2026-03-13
54278,9560,44,4,2026-03-18
54279,1918,560,2,2026-03-03
54280,264,917,2,2026-01-19
54281,6146,843,3,2026-03-02
54282,4763,244,4,2026-02-16
54283,3236,339,3,2026-03-01
54284,8809,932,2,2026-01-01
54285,573,149,1,2026-01-17
54286,121,408,5,2026-02-02
54287,6450,21,2,2026-01-15
54288,8826,265,5,2026-01-29
54289,4373,592,2,2026-04-05
54290,2953,61,2,2026-03-14
54291,3853,89,5,2026-03-17
54292,6693,616,5,2026-03-16
54293,6199,807,1,2026-03-26
54294,4303,599,3,2026-04-06
54295,6076,793,4,2026-01-14
54296,7743,149,4,2026-04-10
54297,4440,974,2,2026-02-12
54298,3372,459,5,2026-04-12
54299,1919,192,1,2026-02-06
54300,9794,842,5,2026-04-01
54301,5839,7,5,2026-03-05
54302,9839,381,3,2026-01-16
54303,3744,565,5,2026-04-08
54304,6179,328,5,2026-03-18
54305,8751,648,3,2026-01-21
54306,262,214,4,2026-03-15
54307,6016,951,3,2026-04-01
54308,5300,150,1,2026-02-02
54309,2496,664,3,2026-02-13
54310,8225,691,1,2026-03-10
54311,5871,2,4,2026-03-26
54312,5690,171,3,2026-03-27
54313,774,876,1,2026-03-15
54314,8241,79,3,2026-02-15
54315,8265,286,5,2026-01-17
54316,9833,252,5,2026-02-21
54317,6668,665,5,2026-03-19
54318,8150,393,3,2026-03-19
54319,6378,641,5,2026-01-15
54320,7530,740,2,2026-02-23
54321,9339,48,2,2026-02-11
54322,7448,155,1,2026-04-08
54323,926,672,4,2026-04-09
54324,8399,889,4,2026-04-05
54325,6534,784,1,2026-01-28
54326,4205,677,4,2026-01-30
54327,7902,366,1,2026-04-10
54328,1972,27,5,2026-03-21
54329,2563,122,4,2026-02-11
54330,8796,837,4,2026-03-08
54331,3628,326,3,2026-01-19
54332,8461,58,4,2026-02-13
54333,7536,392,5,2026-01-12
54334,8458,297,4,2026-01-25
54335,1994,263,4,2026-01-18
54336,1312,6,1,2026-01-27
54337,1359,662,1,2026-02-20
54338,9056,179,3,2026-01-31
54339,5868,668,1,2026-03-28
54340,5669,420,4,2026-01-08
54341,4595,903,4,2026-02-15
54342,5830,823,2,2026-02-27
54343,9765,462,3,2026-01-14
54344,65,572,3,2026-04-15
54345,3097,740,3,2026-03-23
54346,8123,241,5,2026-01-24
54347,5390,581,2,2026-03-25
54348,439,85,5,2026-02-27
54349,128,89,4,2026-04-09
54350,1347,859,4,2026-01-01
54351,4287,888,5,2026-03-28
54352,6776,369,3,2026-04-07
54353,9310,103,2,2026-01-25
54354,9214,390,5,2026-01-29
54355,4660,782,5,2026-03-30
54356,9723,339,4,2026-03-10
54357,539,133,3,2026-03-04
54358,7615,993,1,2026-03-20
54359,4460,515,4,2026-02-17
54360,6496,477,1,2026-04-09
54361,6839,304,3,2026-02-06
54362,3805,548,5,2026-01-22
54363,2089,209,2,2026-03-12
54364,777,601,3,2026-01-29
54365,5158,426,1,2026-02-01
54366,8375,922,3,2026-04-05
54367,5733,795,5,2026-04-09
54368,4142,516,1,2026-01-29
54369,1314,504,3,2026-01-21
54370,7917,788,4,2026-02-26
54371,9651,95,1,2026-02-10
54372,1725,712,4,2026-02-09
54373,2228,998,4,2026-01-11
54374,8318,796,4,2026-03-25
54375,4918,422,4,2026-02-11
54376,8128,643,1,2026-03-05
54377,2739,822,4,2026-01-25
54378,6035,287,5,2026-04-09
54379,2814,994,4,2026-03-05
54380,6629,334,4,2026-03-26
54381,1662,830,4,2026-03-14
54382,2133,95,4,2026-01-25
54383,6508,130,3,2026-02-10
54384,8158,99,5,2026-01-26
54385,7176,750,4,2026-04-14
54386,7436,231,3,2026-04-10
54387,4925,309,5,2026-01-08
54388,4624,845,4,2026-01-29
54389,5510,823,5,2026-03-24
54390,6059,341,1,2026-02-27
54391,394,704,1,2026-01-27
54392,172,573,1,2026-03-15
54393,6956,245,3,2026-01-16
54394,9699,236,1,2026-03-28
54395,21,145,3,2026-02-05
54396,4177,896,5,2026-03-17
54397,1382,717,5,2026-01-19
54398,7070,168,3,2026-01-13
54399,8129,591,5,2026-03-29
54400,8949,864,3,2026-03-22
54401,7160,828,3,2026-02-10
54402,3276,826,3,2026-01-10
54403,8323,836,3,2026-02-01
54404,6032,667,1,2026-02-05
54405,2401,729,1,2026-02-10
54406,2460,155,5,2026-02-02
54407,3270,457,2,2026-03-03
54408,4505,515,3,2026-01-08
54409,5084,888,4,2026-01-01
54410,5855,591,1,2026-04-14
54411,7102,355,3,2026-03-17
54412,9879,181,4,2026-02-18
54413,9629,671,5,2026-01-29
54414,8951,761,1,2026-01-14
54415,6100,996,2,2026-03-22
54416,4057,409,5,2026-01-11
54417,4782,279,5,2026-03-25
54418,3419,578,5,2026-04-11
54419,9637,193,3,2026-03-14
54420,7496,565,2,2026-02-24
54421,6605,175,2,2026-03-07
54422,111,242,3,2026-01-05
54423,6428,878,5,2026-04-10
54424,1299,583,3,2026-02-05
54425,6937,441,1,2026-01-02
54426,901,445,4,2026-04-07
54427,7119,395,5,2026-03-25
54428,8587,732,1,2026-03-12
54429,2470,179,5,2026-01-10
54430,7900,844,5,2026-02-22
54431,5776,568,5,2026-01-10
54432,1283,390,4,2026-02-25
54433,1607,616,1,2026-01-25
54434,1601,361,1,2026-01-30
54435,8670,383,2,2026-03-19
54436,5932,725,2,2026-02-19
54437,6659,245,2,2026-02-20
54438,1050,8,1,2026-02-25
54439,1027,548,2,2026-03-15
54440,3100,128,3,2026-04-15
54441,6599,419,3,2026-02-04
54442,7521,722,5,2026-01-29
54443,2885,104,1,2026-02-22
54444,8940,142,1,2026-01-29
54445,5476,651,3,2026-03-28
54446,7698,598,3,2026-02-04
54447,78,848,1,2026-02-24
54448,2616,66,4,2026-01-31
54449,777,266,2,2026-01-11
54450,2920,310,5,2026-01-01
54451,8388,727,2,2026-04-13
54452,1401,410,5,2026-01-31
54453,3017,360,5,2026-02-17
54454,8326,497,3,2026-03-18
54455,8813,471,3,2026-04-10
54456,6245,62,2,2026-03-18
54457,2154,940,4,2026-03-10
54458,8234,953,5,2026-03-23
54459,9404,280,1,2026-03-29
54460,969,424,5,2026-02-14
54461,2621,240,4,2026-04-15
54462,8888,66,2,2026-04-09
54463,6325,258,2,2026-01-14
54464,6121,198,2,2026-03-30
54465,7745,366,3,2026-01-28
54466,7417,771,2,2026-02-14
54467,1771,172,3,2026-03-29
54468,1776,908,1,2026-04-03
54469,3607,922,2,2026-03-12
54470,989,412,4,2026-02-15
54471,3722,986,5,2026-02-08
54472,1343,775,2,2026-02-03
54473,5983,616,5,2026-02-15
54474,1725,425,1,2026-02-22
54475,1114,576,4,2026-01-06
54476,8666,612,2,2026-01-26
54477,744,896,3,2026-02-24
54478,1649,4,3,2026-03-31
54479,8695,706,3,2026-01-18
54480,5612,790,3,2026-01-05
54481,3760,135,1,2026-03-08
54482,7428,975,5,2026-02-22
54483,9560,34,5,2026-02-15
54484,1980,930,2,2026-03-03
54485,2117,867,2,2026-03-05
54486,2642,538,3,2026-01-20
54487,3739,934,3,2026-03-25
54488,7135,496,4,2026-03-06
54489,6823,395,4,2026-01-22
54490,8492,252,2,2026-04-06
54491,3602,914,4,2026-02-15
54492,2619,891,3,2026-02-13
54493,4460,319,3,2026-02-06
54494,1396,886,1,2026-02-20
54495,8258,845,4,2026-01-15
54496,1232,31,2,2026-03-07
54497,6243,201,4,2026-02-23
54498,6653,511,4,2026-02-07
54499,1391,722,3,2026-03-05
54500,4339,619,5,2026-03-01
54501,6634,782,2,2026-04-04
54502,4453,225,1,2026-01-30
54503,8473,126,1,2026-02-13
54504,3202,948,4,2026-03-13
54505,5486,695,3,2026-03-23
54506,4191,503,5,2026-02-17
54507,5824,214,4,2026-03-04
54508,638,533,5,2026-02-19
54509,3197,763,4,2026-03-11
54510,4283,204,1,2026-04-01
54511,4642,355,4,2026-02-22
54512,4080,807,2,2026-01-18
54513,5742,444,2,2026-02-11
54514,7617,799,2,2026-03-22
54515,3383,922,3,2026-03-13
54516,3561,104,1,2026-02-08
54517,900,567,4,2026-03-19
54518,1064,450,1,2026-02-26
54519,5963,248,1,2026-03-17
54520,7742,377,2,2026-02-19
54521,7368,579,3,2026-03-27
54522,7774,326,1,2026-03-13
54523,5901,748,2,2026-01-05
54524,3981,474,3,2026-02-28
54525,6122,547,3,2026-01-04
54526,7737,453,2,2026-02-04
54527,8262,966,3,2026-01-28
54528,6167,248,4,2026-01-11
54529,8952,763,4,2026-03-26
54530,3003,564,1,2026-03-26
54531,6237,964,1,2026-03-01
54532,8355,346,4,2026-04-07
54533,9758,759,5,2026-02-21
54534,4277,488,2,2026-02-14
54535,6834,794,1,2026-02-20
54536,6295,140,1,2026-03-03
54537,3568,956,1,2026-04-12
54538,9670,21,3,2026-02-09
54539,5037,523,3,2026-01-31
54540,2967,619,5,2026-02-18
54541,5336,281,5,2026-04-04
54542,4821,612,4,2026-02-16
54543,7074,272,2,2026-03-31
54544,28,584,2,2026-02-23
54545,9517,570,3,2026-03-07
54546,2137,424,5,2026-04-09
54547,7712,466,2,2026-03-02
54548,5698,504,4,2026-02-10
54549,389,530,5,2026-03-23
54550,1111,823,4,2026-02-03
54551,569,561,1,2026-01-13
54552,3594,509,2,2026-01-27
54553,1103,79,2,2026-01-04
54554,2875,763,4,2026-04-07
54555,5373,21,2,2026-02-28
54556,3269,543,4,2026-03-19
54557,3870,485,1,2026-04-14
54558,6703,267,2,2026-03-16
54559,3232,496,1,2026-02-05
54560,8200,290,1,2026-03-29
54561,1653,110,1,2026-02-22
54562,7631,22,2,2026-02-01
54563,7832,607,1,2026-03-14
54564,7150,571,4,2026-01-28
54565,3958,952,4,2026-02-25
54566,4511,456,2,2026-03-27
54567,7827,356,1,2026-03-17
54568,8430,804,4,2026-01-29
54569,8013,236,3,2026-02-17
54570,8466,54,2,2026-03-10
54571,2266,759,3,2026-02-23
54572,4888,361,1,2026-03-09
54573,2793,657,2,2026-04-07
54574,7566,355,4,2026-02-05
54575,486,86,1,2026-03-01
54576,4684,969,4,2026-02-13
54577,4736,956,3,2026-03-29
54578,4328,726,5,2026-03-27
54579,1700,327,2,2026-01-09
54580,5606,295,2,2026-04-03
54581,4936,417,4,2026-02-10
54582,8606,456,2,2026-03-06
54583,6397,508,3,2026-03-12
54584,7133,146,3,2026-03-16
54585,2846,794,3,2026-03-30
54586,1977,301,3,2026-02-08
54587,762,525,1,2026-02-19
54588,8070,767,4,2026-01-09
54589,6473,884,2,2026-02-22
54590,3833,653,4,2026-03-15
54591,8219,146,4,2026-03-13
54592,8599,529,1,2026-03-09
54593,221,221,5,2026-02-14
54594,1009,6,1,2026-01-09
54595,1319,102,3,2026-04-13
54596,8649,468,4,2026-01-17
54597,8505,400,3,2026-01-31
54598,2342,188,2,2026-01-18
54599,418,423,2,2026-03-01
54600,1307,646,3,2026-03-17
54601,5019,735,5,2026-04-06
54602,6674,572,1,2026-04-05
54603,2055,379,3,2026-04-07
54604,3562,613,4,2026-03-12
54605,8865,721,5,2026-04-05
54606,8204,834,4,2026-01-02
54607,4803,467,1,2026-01-15
54608,7536,314,2,2026-03-14
54609,2636,984,4,2026-04-03
54610,6634,294,3,2026-04-03
54611,7410,954,4,2026-02-15
54612,7031,495,3,2026-03-27
54613,4580,38,2,2026-04-09
54614,2321,709,3,2026-03-06
54615,5990,418,1,2026-02-15
54616,7328,455,2,2026-03-21
54617,9299,214,1,2026-02-13
54618,251,104,4,2026-01-04
54619,4950,50,1,2026-02-23
54620,7659,921,1,2026-04-11
54621,8537,490,2,2026-03-13
54622,4442,825,5,2026-03-14
54623,8160,535,3,2026-01-03
54624,7088,891,3,2026-04-13
54625,8007,33,1,2026-01-04
54626,1569,183,1,2026-02-08
54627,7895,450,3,2026-01-10
54628,6836,168,3,2026-03-29
54629,4058,187,5,2026-04-04
54630,4554,923,4,2026-03-11
54631,3009,200,4,2026-02-01
54632,8079,359,3,2026-01-12
54633,9312,410,3,2026-02-18
54634,6359,247,4,2026-02-05
54635,6180,486,1,2026-03-27
54636,2511,842,1,2026-02-01
54637,5672,216,5,2026-02-01
54638,1581,741,5,2026-01-31
54639,720,828,1,2026-02-05
54640,4297,166,2,2026-03-07
54641,1045,510,3,2026-04-04
54642,8919,914,4,2026-01-03
54643,6901,697,1,2026-01-27
54644,5435,207,3,2026-03-22
54645,9823,902,5,2026-04-10
54646,4435,973,4,2026-01-08
54647,8866,323,2,2026-02-27
54648,7985,416,5,2026-03-22
54649,2705,607,3,2026-03-31
54650,8022,150,3,2026-02-14
54651,6710,778,4,2026-04-11
54652,6634,115,1,2026-03-31
54653,850,954,2,2026-04-05
54654,9400,110,4,2026-01-18
54655,5894,54,5,2026-03-07
54656,3092,117,3,2026-03-11
54657,372,279,4,2026-04-01
54658,7412,411,3,2026-03-27
54659,9125,891,1,2026-03-19
54660,858,891,5,2026-02-13
54661,9865,271,4,2026-02-20
54662,5251,936,5,2026-02-20
54663,5696,334,3,2026-03-23
54664,2075,110,1,2026-04-14
54665,2859,55,2,2026-02-12
54666,3474,80,3,2026-02-01
54667,791,29,1,2026-04-10
54668,7602,803,4,2026-02-12
54669,56,895,5,2026-01-15
54670,9654,810,2,2026-03-27
54671,6683,844,4,2026-03-09
54672,7341,910,3,2026-02-19
54673,4257,717,4,2026-01-23
54674,2606,892,5,2026-01-21
54675,5376,505,2,2026-01-12
54676,9406,450,1,2026-02-24
54677,1845,903,1,2026-02-26
54678,7902,102,2,2026-02-14
54679,1396,796,5,2026-04-04
54680,2358,160,2,2026-02-09
54681,4738,415,2,2026-02-13
54682,6268,343,1,2026-02-08
54683,773,282,1,2026-01-28
54684,6534,283,1,2026-02-09
54685,2149,929,3,2026-02-28
54686,3390,60,1,2026-02-03
54687,9882,554,4,2026-01-24
54688,4610,299,2,2026-04-02
54689,7771,626,4,2026-01-11
54690,1797,171,3,2026-03-16
54691,3765,629,3,2026-03-30
54692,5612,722,2,2026-03-16
54693,1834,632,4,2026-01-13
54694,3973,962,1,2026-04-04
54695,7866,67,3,2026-02-26
54696,7926,45,3,2026-04-04
54697,4126,942,1,2026-02-24
54698,4243,549,2,2026-04-10
54699,2934,165,5,2026-02-05
54700,535,338,1,2026-02-17
54701,5856,661,5,2026-01-15
54702,7103,579,4,2026-02-06
54703,5767,473,2,2026-01-07
54704,4670,981,3,2026-03-04
54705,2160,501,1,2026-03-11
54706,519,8,1,2026-02-25
54707,2048,656,4,2026-02-07
54708,3526,182,2,2026-04-10
54709,6986,394,4,2026-01-25
54710,505,570,5,2026-02-09
54711,4400,132,5,2026-03-09
54712,69,328,2,2026-01-31
54713,4802,161,2,2026-02-06
54714,9049,508,2,2026-04-06
54715,2233,632,4,2026-02-15
54716,6674,58,5,2026-03-26
54717,3285,727,2,2026-01-20
54718,8943,9,4,2026-03-16
54719,6027,142,1,2026-02-23
54720,7005,481,5,2026-02-17
54721,1135,498,4,2026-02-21
54722,6050,506,1,2026-01-31
54723,1128,47,1,2026-02-01
54724,6109,199,3,2026-04-03
54725,4378,634,2,2026-04-07
54726,3031,592,1,2026-01-05
54727,893,667,2,2026-03-15
54728,6553,961,1,2026-02-09
54729,3853,375,5,2026-03-10
54730,5771,206,3,2026-01-04
54731,1455,88,2,2026-02-18
54732,6703,394,2,2026-04-10
54733,3788,826,5,2026-02-03
54734,1174,778,2,2026-02-16
54735,605,990,2,2026-03-16
54736,1635,840,1,2026-01-16
54737,3839,155,2,2026-02-03
54738,7439,904,3,2026-03-14
54739,8264,57,1,2026-01-30
54740,5441,76,4,2026-03-23
54741,4628,307,4,2026-03-21
54742,1009,374,3,2026-03-10
54743,2132,804,1,2026-03-31
54744,4304,366,5,2026-03-09
54745,4569,722,2,2026-02-15
54746,9208,539,4,2026-04-06
54747,4331,45,3,2026-03-07
54748,4210,530,5,2026-02-11
54749,7904,149,4,2026-02-04
54750,8420,323,3,2026-04-15
54751,3193,210,1,2026-01-12
54752,3370,827,4,2026-03-11
54753,7409,711,2,2026-03-03
54754,5486,492,3,2026-01-02
54755,2944,228,5,2026-03-05
54756,9662,652,3,2026-03-20
54757,7071,90,5,2026-03-22
54758,7394,378,1,2026-02-05
54759,4373,77,4,2026-03-11
54760,5821,828,1,2026-03-26
54761,9156,887,2,2026-02-17
54762,4922,149,5,2026-01-11
54763,2603,610,4,2026-01-03
54764,5113,824,4,2026-01-03
54765,7040,491,4,2026-02-23
54766,2591,895,4,2026-01-16
54767,2747,64,1,2026-02-04
54768,2157,652,5,2026-04-02
54769,5278,999,5,2026-01-13
54770,3968,762,5,2026-03-16
54771,7991,453,1,2026-03-09
54772,7516,709,5,2026-03-19
54773,3675,336,3,2026-01-18
54774,7196,665,1,2026-03-06
54775,2412,906,5,2026-01-06
54776,5858,727,4,2026-01-08
54777,22,10,3,2026-03-25
54778,1020,806,5,2026-01-20
54779,9870,16,2,2026-02-10
54780,2433,881,2,2026-01-12
54781,9052,14,1,2026-03-29
54782,3952,816,3,2026-01-25
54783,3956,441,1,2026-03-19
54784,9352,991,5,2026-01-27
54785,2120,410,4,2026-02-12
54786,263,888,5,2026-04-04
54787,7484,731,4,2026-03-10
54788,4732,340,3,2026-01-29
54789,3616,821,1,2026-01-11
54790,9332,247,4,2026-03-07
54791,4728,510,1,2026-03-07
54792,6533,702,4,2026-02-23
54793,1587,377,4,2026-02-24
54794,3388,83,4,2026-02-11
54795,9315,184,3,2026-01-04
54796,9635,728,4,2026-02-14
54797,8153,749,3,2026-04-10
54798,1072,895,5,2026-03-10
54799,9204,7,4,2026-03-04
54800,9498,392,3,2026-01-05
54801,7920,565,4,2026-04-12
54802,1708,998,2,2026-03-02
54803,8127,968,5,2026-01-02
54804,4877,579,1,2026-03-26
54805,7219,751,2,2026-01-09
54806,8877,597,1,2026-03-20
54807,3939,935,4,2026-04-05
54808,2306,903,2,2026-02-02
54809,2165,785,4,2026-03-14
54810,5014,766,2,2026-01-22
54811,6784,519,2,2026-02-01
54812,834,604,1,2026-03-13
54813,3372,209,1,2026-01-15
54814,5831,608,1,2026-02-16
54815,2808,915,1,2026-02-06
54816,8736,361,2,2026-04-04
54817,1193,141,2,2026-02-24
54818,3639,659,5,2026-01-03
54819,9228,897,1,2026-01-03
54820,9130,780,5,2026-04-08
54821,358,693,1,2026-01-15
54822,7223,371,2,2026-02-12
54823,8100,166,5,2026-02-19
54824,3534,986,2,2026-03-05
54825,2437,47,5,2026-01-15
54826,5213,785,1,2026-02-20
54827,1919,946,5,2026-02-05
54828,6155,272,5,2026-02-05
54829,5043,269,2,2026-01-26
54830,3000,100,2,2026-03-06
54831,7238,512,1,2026-02-11
54832,7914,24,2,2026-01-26
54833,5624,650,2,2026-04-11
54834,1750,916,2,2026-03-21
54835,9145,849,4,2026-01-31
54836,6539,37,5,2026-04-08
54837,9111,553,5,2026-03-21
54838,5595,590,2,2026-03-31
54839,52,142,2,2026-03-04
54840,9958,835,5,2026-02-18
54841,5158,559,4,2026-03-18
54842,9533,274,2,2026-01-08
54843,9655,790,5,2026-03-08
54844,8434,386,5,2026-02-03
54845,5812,211,4,2026-03-11
54846,3771,727,3,2026-03-18
54847,1193,756,1,2026-01-16
54848,9796,684,5,2026-03-05
54849,1162,441,5,2026-04-01
54850,7769,348,5,2026-02-24
54851,3196,877,1,2026-02-01
54852,4289,947,4,2026-01-11
54853,9244,84,4,2026-03-30
54854,8825,858,2,2026-03-29
54855,3129,455,3,2026-03-28
54856,3726,892,3,2026-01-03
54857,2818,734,4,2026-04-07
54858,2397,113,4,2026-01-29
54859,4912,325,4,2026-02-16
54860,3322,92,2,2026-03-26
54861,6076,585,5,2026-01-04
54862,4487,819,5,2026-02-08
54863,344,87,2,2026-03-31
54864,4172,375,4,2026-03-29
54865,8053,373,4,2026-03-26
54866,9863,142,1,2026-03-10
54867,4574,181,4,2026-02-04
54868,3934,901,1,2026-04-04
54869,2191,461,5,2026-03-31
54870,7719,817,5,2026-04-14
54871,2023,414,1,2026-03-25
54872,3577,941,4,2026-03-17
54873,91,556,3,2026-01-01
54874,8798,365,3,2026-01-31
54875,7528,907,5,2026-01-27
54876,1195,93,2,2026-03-22
54877,896,100,2,2026-03-12
54878,1195,359,4,2026-02-16
54879,8219,155,5,2026-02-09
54880,5074,618,4,2026-03-08
54881,3624,16,5,2026-01-22
54882,3315,556,3,2026-03-25
54883,7050,761,4,2026-03-04
54884,4469,825,2,2026-01-29
54885,7675,184,3,2026-02-26
54886,2149,595,4,2026-02-20
54887,7755,829,4,2026-01-22
54888,4114,942,4,2026-02-16
54889,9927,16,3,2026-03-26
54890,5417,759,2,2026-01-28
54891,3986,502,2,2026-04-13
54892,3124,893,1,2026-01-23
54893,9397,763,1,2026-01-13
54894,807,186,3,2026-04-02
54895,1899,522,4,2026-03-29
54896,7061,746,5,2026-03-21
54897,2312,171,4,2026-04-03
54898,7444,938,5,2026-01-11
54899,5062,425,4,2026-02-06
54900,6859,890,3,2026-01-29
54901,8421,371,5,2026-02-08
54902,3601,698,5,2026-01-12
54903,3826,164,5,2026-02-24
54904,799,467,2,2026-01-19
54905,1934,38,3,2026-01-04
54906,7312,838,3,2026-02-07
54907,8783,284,1,2026-02-08
54908,5333,87,1,2026-01-16
54909,8425,284,1,2026-03-23
54910,5471,373,4,2026-01-07
54911,7011,783,4,2026-03-28
54912,5221,855,3,2026-01-10
54913,3076,985,2,2026-04-11
54914,2708,185,4,2026-01-24
54915,1947,976,5,2026-02-13
54916,666,11,1,2026-01-18
54917,5488,997,5,2026-01-19
54918,3260,182,4,2026-02-23
54919,2787,547,2,2026-04-05
54920,5062,985,4,2026-03-19
54921,5653,908,4,2026-01-07
54922,7016,166,4,2026-02-27
54923,6516,908,2,2026-04-02
54924,236,709,4,2026-02-27
54925,2715,17,4,2026-02-24
54926,3713,258,1,2026-02-13
54927,6265,802,4,2026-02-24
54928,6524,103,1,2026-04-10
54929,7466,776,5,2026-02-22
54930,9,929,3,2026-01-20
54931,3980,66,4,2026-03-26
54932,7198,813,2,2026-02-22
54933,506,235,3,2026-01-13
54934,6021,34,1,2026-02-08
54935,5492,211,4,2026-03-17
54936,962,7,3,2026-01-30
54937,1363,165,3,2026-01-29
54938,4807,813,5,2026-02-23
54939,2657,322,3,2026-02-27
54940,3240,741,1,2026-04-13
54941,6686,553,1,2026-03-13
54942,3250,321,5,2026-03-17
54943,6514,49,3,2026-04-03
54944,4069,154,1,2026-03-17
54945,4144,360,1,2026-01-26
54946,8178,64,5,2026-04-05
54947,5461,127,4,2026-04-11
54948,7048,404,3,2026-02-04
54949,719,784,1,2026-03-10
54950,5057,445,1,2026-01-31
54951,933,48,4,2026-01-12
54952,5452,543,3,2026-04-14
54953,4382,9,5,2026-01-11
54954,7207,570,2,2026-03-15
54955,7991,160,4,2026-04-03
54956,1991,942,2,2026-03-13
54957,4087,23,5,2026-04-07
54958,48,511,2,2026-04-11
54959,1170,89,2,2026-02-04
54960,1323,680,1,2026-01-11
54961,7971,738,4,2026-01-30
54962,2082,146,5,2026-03-28
54963,4688,887,3,2026-01-28
54964,6578,345,3,2026-01-05
54965,525,785,1,2026-02-08
54966,9134,828,4,2026-01-23
54967,9461,350,5,2026-02-27
54968,4264,700,1,2026-02-24
54969,7238,438,5,2026-04-09
54970,9797,903,4,2026-03-30
54971,4285,972,3,2026-04-11
54972,9814,69,1,2026-01-04
54973,2511,806,3,2026-03-24
54974,73,260,4,2026-01-17
54975,1945,662,3,2026-03-20
54976,4682,289,2,2026-03-23
54977,5365,857,1,2026-01-10
54978,9808,189,5,2026-02-25
54979,5868,14,4,2026-02-21
54980,8100,918,1,2026-04-11
54981,4271,758,3,2026-02-15
54982,6271,885,1,2026-01-20
54983,1914,848,2,2026-02-17
54984,9570,906,3,2026-04-13
54985,88,250,3,2026-01-01
54986,1010,897,4,2026-02-17
54987,8755,19,1,2026-03-24
54988,5873,425,3,2026-02-03
54989,2953,198,2,2026-02-21
54990,9012,173,4,2026-01-13
54991,370,30,2,2026-01-14
54992,9983,884,4,2026-01-22
54993,8329,858,3,2026-01-12
54994,748,565,5,2026-02-06
54995,5470,566,2,2026-02-08
54996,5882,343,5,2026-03-14
54997,4324,555,3,2026-02-05
54998,2135,363,4,2026-01-22
54999,9611,543,4,2026-03-05
55000,6203,124,3,2026-03-15
55001,2459,996,3,2026-04-06
